v,omega,x,y,phi,xr,yr,phir,delta
-0.0572,-0.0424,86.0846,0.7885,-0.0577,86.3993,0.7067,-0.0706,-0.0223
-0.0568,-0.0421,86.1844,0.7816,-0.0585,86.4993,0.6996,-0.0713,-0.0221
-0.0564,-0.0418,86.2841,0.7746,-0.0594,86.5993,0.6924,-0.0720,-0.0220
-0.0560,-0.0415,86.3839,0.7676,-0.0602,86.6992,0.6852,-0.0727,-0.0218
-0.0556,-0.0412,86.4836,0.7604,-0.0610,86.7992,0.6779,-0.0734,-0.0216
-0.0551,-0.0409,86.5834,0.7532,-0.0619,86.8992,0.6705,-0.0741,-0.0215
-0.0547,-0.0406,86.6831,0.7460,-0.0627,86.9992,0.6630,-0.0747,-0.0213
-0.0543,-0.0403,86.7829,0.7386,-0.0635,87.0992,0.6555,-0.0754,-0.0211
-0.0538,-0.0399,86.8826,0.7312,-0.0643,87.1992,0.6479,-0.0760,-0.0209
-0.0534,-0.0396,86.9823,0.7237,-0.0651,87.2992,0.6403,-0.0767,-0.0208
-0.0529,-0.0393,87.0820,0.7161,-0.0659,87.3992,0.6326,-0.0773,-0.0206
-0.0525,-0.0389,87.1817,0.7085,-0.0667,87.4992,0.6248,-0.0779,-0.0204
-0.0520,-0.0386,87.2815,0.7007,-0.0675,87.5992,0.6169,-0.0785,-0.0202
-0.0516,-0.0382,87.3812,0.6930,-0.0682,87.6992,0.6090,-0.0791,-0.0200
-0.0511,-0.0379,87.4809,0.6851,-0.0690,87.7992,0.6011,-0.0797,-0.0198
-0.0506,-0.0375,87.5805,0.6772,-0.0697,87.8992,0.5931,-0.0803,-0.0196
-0.0501,-0.0372,87.6802,0.6692,-0.0705,87.9992,0.5850,-0.0809,-0.0194
-0.0496,-0.0368,87.7799,0.6612,-0.0712,88.0992,0.5768,-0.0815,-0.0192
-0.0492,-0.0365,87.8796,0.6531,-0.0720,88.1992,0.5686,-0.0821,-0.0190
-0.0487,-0.0361,87.9793,0.6449,-0.0727,88.2992,0.5604,-0.0826,-0.0188
-0.0482,-0.0357,88.0789,0.6367,-0.0734,88.3992,0.5521,-0.0832,-0.0186
-0.0476,-0.0354,88.1786,0.6284,-0.0741,88.4992,0.5437,-0.0837,-0.0184
-0.0471,-0.0350,88.2782,0.6200,-0.0749,88.5992,0.5353,-0.0843,-0.0182
-0.0466,-0.0346,88.3779,0.6116,-0.0755,88.6992,0.5268,-0.0848,-0.0180
-0.0461,-0.0342,88.4775,0.6031,-0.0762,88.7992,0.5183,-0.0853,-0.0178
-0.0456,-0.0338,88.5772,0.5946,-0.0769,88.8992,0.5097,-0.0858,-0.0176
-0.0451,-0.0334,88.6768,0.5860,-0.0776,88.9992,0.5011,-0.0863,-0.0174
-0.0445,-0.0330,88.7764,0.5773,-0.0783,89.0992,0.4924,-0.0868,-0.0172
-0.0440,-0.0326,88.8761,0.5686,-0.0789,89.1992,0.4837,-0.0873,-0.0169
-0.0434,-0.0322,88.9757,0.5599,-0.0796,89.2992,0.4749,-0.0878,-0.0167
-0.0429,-0.0318,89.0753,0.5511,-0.0802,89.3992,0.4661,-0.0882,-0.0165
-0.0424,-0.0314,89.1749,0.5422,-0.0809,89.4992,0.4572,-0.0887,-0.0163
-0.0418,-0.0310,89.2745,0.5333,-0.0815,89.5992,0.4483,-0.0892,-0.0161
-0.0412,-0.0306,89.3741,0.5243,-0.0821,89.6992,0.4393,-0.0896,-0.0158
-0.0407,-0.0302,89.4737,0.5153,-0.0827,89.7992,0.4303,-0.0900,-0.0156
-0.0401,-0.0298,89.5733,0.5062,-0.0833,89.8992,0.4213,-0.0904,-0.0154
-0.0395,-0.0294,89.6729,0.4971,-0.0839,89.9992,0.4122,-0.0909,-0.0152
-0.0390,-0.0289,89.7725,0.4879,-0.0845,90.0992,0.4031,-0.0913,-0.0149
-0.0384,-0.0285,89.8720,0.4787,-0.0851,90.1992,0.3939,-0.0917,-0.0147
-0.0378,-0.0281,89.9716,0.4694,-0.0857,90.2992,0.3847,-0.0920,-0.0145
-0.0372,-0.0277,90.0712,0.4601,-0.0862,90.3992,0.3754,-0.0924,-0.0142
-0.0366,-0.0272,90.1707,0.4508,-0.0868,90.4992,0.3661,-0.0928,-0.0140
-0.0361,-0.0268,90.2703,0.4414,-0.0873,90.5992,0.3568,-0.0931,-0.0138
-0.0355,-0.0263,90.3699,0.4319,-0.0879,90.6992,0.3475,-0.0935,-0.0135
-0.0349,-0.0259,90.4694,0.4224,-0.0884,90.7992,0.3381,-0.0938,-0.0133
-0.0343,-0.0255,90.5690,0.4129,-0.0889,90.8992,0.3286,-0.0942,-0.0130
-0.0337,-0.0250,90.6685,0.4034,-0.0894,90.9992,0.3192,-0.0945,-0.0128
-0.0331,-0.0246,90.7680,0.3938,-0.0899,91.0992,0.3097,-0.0948,-0.0126
-0.0324,-0.0241,90.8676,0.3841,-0.0904,91.1992,0.3002,-0.0951,-0.0123
-0.0318,-0.0237,90.9671,0.3744,-0.0909,91.2992,0.2906,-0.0954,-0.0121
-0.0312,-0.0232,91.0666,0.3647,-0.0914,91.3992,0.2810,-0.0957,-0.0118
-0.0306,-0.0227,91.1662,0.3550,-0.0918,91.4992,0.2714,-0.0960,-0.0116
-0.0300,-0.0223,91.2657,0.3452,-0.0923,91.5992,0.2618,-0.0962,-0.0113
-0.0293,-0.0218,91.3652,0.3354,-0.0927,91.6992,0.2521,-0.0965,-0.0111
-0.0287,-0.0214,91.4647,0.3255,-0.0932,91.7992,0.2424,-0.0967,-0.0108
-0.0281,-0.0209,91.5642,0.3157,-0.0936,91.8992,0.2327,-0.0969,-0.0106
-0.0275,-0.0204,91.6637,0.3058,-0.0940,91.9992,0.2230,-0.0972,-0.0103
-0.0268,-0.0199,91.7633,0.2958,-0.0944,92.0992,0.2132,-0.0974,-0.0101
-0.0262,-0.0195,91.8628,0.2859,-0.0948,92.1992,0.2034,-0.0976,-0.0098
-0.0255,-0.0190,91.9623,0.2759,-0.0952,92.2992,0.1936,-0.0978,-0.0095
-0.0249,-0.0185,92.0618,0.2659,-0.0956,92.3992,0.1838,-0.0980,-0.0093
-0.0243,-0.0180,92.1613,0.2558,-0.0960,92.4992,0.1740,-0.0982,-0.0090
-0.0236,-0.0176,92.2607,0.2458,-0.0963,92.5992,0.1641,-0.0983,-0.0088
-0.0230,-0.0171,92.3602,0.2357,-0.0967,92.6992,0.1542,-0.0985,-0.0085
-0.0223,-0.0166,92.4597,0.2256,-0.0970,92.7992,0.1444,-0.0986,-0.0083
-0.0216,-0.0161,92.5592,0.2154,-0.0973,92.8992,0.1345,-0.0988,-0.0080
-0.0210,-0.0156,92.6587,0.2053,-0.0977,92.9992,0.1245,-0.0989,-0.0077
-0.0203,-0.0151,92.7582,0.1951,-0.0980,93.0992,0.1146,-0.0990,-0.0075
-0.0197,-0.0147,92.8577,0.1849,-0.0983,93.1992,0.1047,-0.0991,-0.0072
-0.0190,-0.0142,92.9571,0.1747,-0.0986,93.2991,0.0947,-0.0992,-0.0069
-0.0184,-0.0137,93.0566,0.1645,-0.0989,93.3991,0.0848,-0.0993,-0.0067
-0.0177,-0.0132,93.1561,0.1543,-0.0991,93.4991,0.0748,-0.0994,-0.0064
-0.0170,-0.0127,93.2556,0.1440,-0.0994,93.5991,0.0648,-0.0995,-0.0061
-0.0164,-0.0122,93.3550,0.1338,-0.0996,93.6991,0.0548,-0.0995,-0.0059
-0.0157,-0.0117,93.4545,0.1235,-0.0999,93.7991,0.0448,-0.0996,-0.0056
-0.0150,-0.0112,93.5540,0.1132,-0.1001,93.8991,0.0349,-0.0996,-0.0053
-0.0143,-0.0107,93.6535,0.1029,-0.1003,93.9991,0.0249,-0.0996,-0.0051
-0.0137,-0.0102,93.7529,0.0926,-0.1006,94.0991,0.0149,-0.0997,-0.0048
-0.0130,-0.0097,93.8524,0.0823,-0.1008,94.1991,0.0049,-0.0997,-0.0045
-0.0123,-0.0092,93.9519,0.0720,-0.1010,94.2991,-0.0051,-0.0997,-0.0043
-0.0116,-0.0087,94.0513,0.0617,-0.1011,94.3991,-0.0151,-0.0997,-0.0040
-0.0110,-0.0082,94.1508,0.0513,-0.1013,94.4991,-0.0251,-0.0996,-0.0037
-0.0103,-0.0077,94.2502,0.0410,-0.1015,94.5991,-0.0351,-0.0996,-0.0035
-0.0096,-0.0072,94.3497,0.0307,-0.1016,94.6991,-0.0451,-0.0996,-0.0032
-0.0089,-0.0067,94.4492,0.0203,-0.1018,94.7991,-0.0551,-0.0995,-0.0029
-0.0082,-0.0062,94.5486,0.0100,-0.1019,94.8991,-0.0651,-0.0995,-0.0027
-0.0076,-0.0057,94.6481,-0.0003,-0.1020,94.9991,-0.0751,-0.0994,-0.0024
-0.0069,-0.0052,94.7476,-0.0107,-0.1022,95.0991,-0.0850,-0.0993,-0.0021
-0.0062,-0.0047,94.8470,-0.0210,-0.1023,95.1991,-0.0950,-0.0992,-0.0018
-0.0055,-0.0042,94.9465,-0.0314,-0.1024,95.2991,-0.1049,-0.0991,-0.0016
-0.0048,-0.0037,95.0460,-0.0417,-0.1024,95.3991,-0.1149,-0.0990,-0.0013
-0.0041,-0.0032,95.1454,-0.0520,-0.1025,95.4991,-0.1248,-0.0989,-0.0010
-0.0035,-0.0026,95.2449,-0.0623,-0.1026,95.5991,-0.1347,-0.0988,-0.0008
-0.0028,-0.0021,95.3444,-0.0726,-0.1026,95.6991,-0.1446,-0.0986,-0.0005
-0.0021,-0.0016,95.4438,-0.0829,-0.1027,95.7991,-0.1545,-0.0985,-0.0002
-0.0014,-0.0011,95.5433,-0.0932,-0.1027,95.8991,-0.1644,-0.0983,0.0001
-0.0007,-0.0006,95.6428,-0.1035,-0.1027,95.9991,-0.1742,-0.0982,0.0003
-0.0000,-0.0001,95.7422,-0.1138,-0.1027,96.0991,-0.1841,-0.0980,0.0006
0.0007,0.0004,95.8417,-0.1240,-0.1027,96.1991,-0.1939,-0.0978,0.0009
0.0013,0.0009,95.9412,-0.1343,-0.1027,96.2991,-0.2037,-0.0976,0.0011
0.0020,0.0014,96.0406,-0.1445,-0.1027,96.3991,-0.2135,-0.0974,0.0014
0.0027,0.0019,96.1401,-0.1547,-0.1027,96.4991,-0.2232,-0.0972,0.0017
0.0034,0.0024,96.2396,-0.1649,-0.1026,96.5991,-0.2330,-0.0969,0.0020
0.0041,0.0029,96.3391,-0.1751,-0.1026,96.6991,-0.2427,-0.0967,0.0022
0.0048,0.0034,96.4386,-0.1852,-0.1025,96.7991,-0.2524,-0.0965,0.0025
0.0055,0.0039,96.5381,-0.1954,-0.1025,96.8991,-0.2620,-0.0962,0.0028
0.0061,0.0045,96.6375,-0.2055,-0.1024,96.9991,-0.2717,-0.0959,0.0030
0.0068,0.0050,96.7370,-0.2156,-0.1023,97.0991,-0.2813,-0.0957,0.0033
0.0075,0.0055,96.8365,-0.2257,-0.1022,97.1991,-0.2909,-0.0954,0.0036
0.0082,0.0060,96.9360,-0.2357,-0.1021,97.2991,-0.3004,-0.0951,0.0038
0.0089,0.0065,97.0355,-0.2458,-0.1020,97.3991,-0.3099,-0.0948,0.0041
0.0095,0.0070,97.1350,-0.2558,-0.1018,97.4991,-0.3194,-0.0945,0.0044
0.0102,0.0075,97.2345,-0.2657,-0.1017,97.5991,-0.3289,-0.0942,0.0047
0.0109,0.0080,97.3340,-0.2757,-0.1016,97.6991,-0.3383,-0.0938,0.0049
0.0116,0.0085,97.4335,-0.2856,-0.1014,97.7991,-0.3477,-0.0935,0.0052
0.0122,0.0090,97.5330,-0.2955,-0.1012,97.8991,-0.3571,-0.0931,0.0055
0.0129,0.0095,97.6325,-0.3054,-0.1010,97.9991,-0.3664,-0.0928,0.0057
0.0136,0.0100,97.7321,-0.3152,-0.1009,98.0991,-0.3757,-0.0924,0.0060
0.0143,0.0105,97.8316,-0.3250,-0.1007,98.1991,-0.3849,-0.0920,0.0062
0.0149,0.0110,97.9311,-0.3347,-0.1004,98.2991,-0.3941,-0.0916,0.0065
0.0156,0.0115,98.0306,-0.3445,-0.1002,98.3991,-0.4033,-0.0913,0.0068
0.0163,0.0120,98.1302,-0.3542,-0.1000,98.4991,-0.4124,-0.0908,0.0070
0.0169,0.0124,98.2297,-0.3638,-0.0998,98.5991,-0.4215,-0.0904,0.0073
0.0176,0.0129,98.3292,-0.3735,-0.0995,98.6991,-0.4306,-0.0900,0.0076
0.0183,0.0134,98.4288,-0.3830,-0.0993,98.7991,-0.4396,-0.0896,0.0078
0.0189,0.0139,98.5283,-0.3926,-0.0990,98.8991,-0.4485,-0.0891,0.0081
0.0196,0.0144,98.6279,-0.4021,-0.0987,98.9991,-0.4575,-0.0887,0.0083
0.0202,0.0149,98.7274,-0.4116,-0.0984,99.0991,-0.4663,-0.0882,0.0086
0.0209,0.0154,98.8270,-0.4210,-0.0981,99.1991,-0.4751,-0.0878,0.0089
0.0215,0.0159,98.9265,-0.4304,-0.0978,99.2991,-0.4839,-0.0873,0.0091
0.0222,0.0163,99.0261,-0.4397,-0.0975,99.3991,-0.4926,-0.0868,0.0094
0.0228,0.0168,99.1257,-0.4490,-0.0972,99.4991,-0.5013,-0.0863,0.0096
0.0235,0.0173,99.2252,-0.4582,-0.0968,99.5991,-0.5100,-0.0858,0.0099
0.0241,0.0178,99.3248,-0.4674,-0.0965,99.6991,-0.5185,-0.0853,0.0101
0.0248,0.0183,99.4244,-0.4766,-0.0961,99.7990,-0.5271,-0.0848,0.0104
0.0254,0.0187,99.5240,-0.4857,-0.0958,99.8990,-0.5355,-0.0843,0.0106
0.0260,0.0192,99.6236,-0.4948,-0.0954,99.9990,-0.5439,-0.0837,0.0109
